trading_session_uuid,trader_uuid,trader_type,order_id,status,order_type,amount,price,timestamp,order_json,created_ts
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,20a1a45c-4318-4dfc-9ae3-8b1e600dfdee,active,1,1.0,106.0,2026-02-16T22:46:29.207841+00:00,"{""amount"": 1, ""id"": ""20a1a45c-4318-4dfc-9ae3-8b1e600dfdee"", ""order_type"": 1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:29.207841+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281989.211828
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,8ec82f75-4883-4685-a709-d1175a199899,executed,-1,0.0,106.0,2026-02-16T22:45:28.984585+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:29.222776+00:00"", ""id"": ""8ec82f75-4883-4685-a709-d1175a199899"", ""order_type"": -1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:28.984585+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281989.22612
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,20a1a45c-4318-4dfc-9ae3-8b1e600dfdee,executed,1,0.0,106.0,2026-02-16T22:46:29.207841+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:29.229886+00:00"", ""id"": ""20a1a45c-4318-4dfc-9ae3-8b1e600dfdee"", ""order_type"": 1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:29.207841+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281989.233874
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,56a9c9b2-ffe7-45a1-9fab-9f811a886837,active,-1,1.0,110.0,2026-02-16T22:46:30.758978+00:00,"{""amount"": 1, ""id"": ""56a9c9b2-ffe7-45a1-9fab-9f811a886837"", ""order_type"": -1, ""price"": 110, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:30.758978+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281990.763083
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,71c48b73-7a7c-4eb8-9b22-e6535a0e1720,active,-1,1.0,110.0,2026-02-16T22:46:31.472495+00:00,"{""amount"": 1, ""id"": ""71c48b73-7a7c-4eb8-9b22-e6535a0e1720"", ""order_type"": -1, ""price"": 110, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:31.472495+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281991.476284
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,e9ca4f05-ed00-4b43-a19e-95461b1400a1,active,1,1.0,106.0,2026-02-16T22:46:32.555121+00:00,"{""amount"": 1, ""id"": ""e9ca4f05-ed00-4b43-a19e-95461b1400a1"", ""order_type"": 1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:32.555121+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281992.559325
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,6db1f129-21b3-48b4-a35e-26ccc560d01b,executed,-1,0.0,106.0,2026-02-16T22:45:30.687071+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:32.571594+00:00"", ""id"": ""6db1f129-21b3-48b4-a35e-26ccc560d01b"", ""order_type"": -1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:30.687071+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281992.576209
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,e9ca4f05-ed00-4b43-a19e-95461b1400a1,executed,1,0.0,106.0,2026-02-16T22:46:32.555121+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:32.580281+00:00"", ""id"": ""e9ca4f05-ed00-4b43-a19e-95461b1400a1"", ""order_type"": 1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:32.555121+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281992.584523
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,71686f97-752c-41e5-99a8-e9ef3f6c8b08,active,-1,1.0,96.0,2026-02-16T22:46:33.637566+00:00,"{""amount"": 1, ""id"": ""71686f97-752c-41e5-99a8-e9ef3f6c8b08"", ""order_type"": -1, ""price"": 96, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:33.637566+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281993.641466
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,71686f97-752c-41e5-99a8-e9ef3f6c8b08,executed,-1,0.0,96.0,2026-02-16T22:46:33.637566+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:33.651568+00:00"", ""id"": ""71686f97-752c-41e5-99a8-e9ef3f6c8b08"", ""order_type"": -1, ""price"": 96, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:33.637566+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281993.655173
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,1d5fecff-6a25-4a67-b93a-58e9a2f96b9d,executed,1,0.0,96.0,2026-02-16T22:46:22.958943+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:33.658444+00:00"", ""id"": ""1d5fecff-6a25-4a67-b93a-58e9a2f96b9d"", ""order_type"": 1, ""price"": 96, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:22.958943+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281993.661978
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,aed91f94-f2ae-401c-aea3-b3dba09ac6a9,active,1,1.0,96.0,2026-02-16T22:46:35.754183+00:00,"{""amount"": 1, ""id"": ""aed91f94-f2ae-401c-aea3-b3dba09ac6a9"", ""order_type"": 1, ""price"": 96, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:35.754183+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281995.758841
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,c1cb4027-6963-4fe3-887a-d0298fba1f7d,active,-1,1.0,108.0,2026-02-16T22:46:35.846853+00:00,"{""amount"": 1, ""id"": ""c1cb4027-6963-4fe3-887a-d0298fba1f7d"", ""order_type"": -1, ""price"": 108, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:35.846853+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281995.850921
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,32d0cb81-f3d6-4844-a500-a330e83690a8,active,1,1.0,106.0,2026-02-16T22:46:36.781706+00:00,"{""amount"": 1, ""id"": ""32d0cb81-f3d6-4844-a500-a330e83690a8"", ""order_type"": 1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:36.781706+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281996.786354
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,d62362b6-87cc-4245-8b5d-9f3a0f608cd0,executed,-1,0.0,106.0,2026-02-16T22:45:33.347693+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:36.797705+00:00"", ""id"": ""d62362b6-87cc-4245-8b5d-9f3a0f608cd0"", ""order_type"": -1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:33.347693+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281996.802108
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,32d0cb81-f3d6-4844-a500-a330e83690a8,executed,1,0.0,106.0,2026-02-16T22:46:36.781706+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:36.806433+00:00"", ""id"": ""32d0cb81-f3d6-4844-a500-a330e83690a8"", ""order_type"": 1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:36.781706+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281996.810291
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,c5c16bca-a93e-439d-b80a-bdad61cfe635,active,1,1.0,95.0,2026-02-16T22:46:37.047727+00:00,"{""amount"": 1, ""id"": ""c5c16bca-a93e-439d-b80a-bdad61cfe635"", ""order_type"": 1, ""price"": 95, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:37.047727+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281997.052247
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,0d650d9a-a865-4e05-a0c5-dbf245a4142c,active,1,1.0,93.0,2026-02-16T22:46:37.249482+00:00,"{""amount"": 1, ""id"": ""0d650d9a-a865-4e05-a0c5-dbf245a4142c"", ""order_type"": 1, ""price"": 93, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:37.249482+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281997.254792
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,3cc101da-aadc-4879-8d19-eb9aef61070d,active,-1,1.0,112.0,2026-02-16T22:46:37.868844+00:00,"{""amount"": 1, ""id"": ""3cc101da-aadc-4879-8d19-eb9aef61070d"", ""order_type"": -1, ""price"": 112, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:37.868844+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281997.872794
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,4624f4f0-a6fc-4f83-ba0e-94439d254552,active,1,1.0,94.0,2026-02-16T22:46:41.595161+00:00,"{""amount"": 1, ""id"": ""4624f4f0-a6fc-4f83-ba0e-94439d254552"", ""order_type"": 1, ""price"": 94, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:41.595161+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282001.599887
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,05e0577f-399e-4c21-8eb0-3e67d153863e,active,1,1.0,107.0,2026-02-16T22:46:44.203028+00:00,"{""amount"": 1, ""id"": ""05e0577f-399e-4c21-8eb0-3e67d153863e"", ""order_type"": 1, ""price"": 107, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:44.203028+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282004.206969
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,2f91dcaa-614c-45ae-82a6-e02af3283744,executed,-1,0.0,107.0,2026-02-16T22:43:44.918500+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:44.218185+00:00"", ""id"": ""2f91dcaa-614c-45ae-82a6-e02af3283744"", ""order_type"": -1, ""price"": 107, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:43:44.918500+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282004.221648
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,05e0577f-399e-4c21-8eb0-3e67d153863e,executed,1,0.0,107.0,2026-02-16T22:46:44.203028+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:44.224940+00:00"", ""id"": ""05e0577f-399e-4c21-8eb0-3e67d153863e"", ""order_type"": 1, ""price"": 107, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:44.203028+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282004.228364
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,9c4cee05-9d70-4909-a5e1-de4c48995eaa,active,1,1.0,107.0,2026-02-16T22:46:45.147305+00:00,"{""amount"": 1, ""id"": ""9c4cee05-9d70-4909-a5e1-de4c48995eaa"", ""order_type"": 1, ""price"": 107, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:45.147305+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282005.153523
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,7f94dc68-a4a9-4adb-9af1-dc17b4d430ae,executed,-1,0.0,107.0,2026-02-16T22:45:53.234333+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:45.166046+00:00"", ""id"": ""7f94dc68-a4a9-4adb-9af1-dc17b4d430ae"", ""order_type"": -1, ""price"": 107, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:53.234333+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282005.17027
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,9c4cee05-9d70-4909-a5e1-de4c48995eaa,executed,1,0.0,107.0,2026-02-16T22:46:45.147305+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:45.173675+00:00"", ""id"": ""9c4cee05-9d70-4909-a5e1-de4c48995eaa"", ""order_type"": 1, ""price"": 107, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:45.147305+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282005.178467
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,c4409e35-3ae4-4d06-9f0f-3c2b0f2218a4,active,1,1.0,108.0,2026-02-16T22:46:48.273322+00:00,"{""amount"": 1, ""id"": ""c4409e35-3ae4-4d06-9f0f-3c2b0f2218a4"", ""order_type"": 1, ""price"": 108, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:48.273322+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282008.277874
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,64b9aee2-5ffe-468f-aca5-62333a5b5ccc,executed,-1,0.0,108.0,2026-02-16T22:45:21.840192+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:48.289493+00:00"", ""id"": ""64b9aee2-5ffe-468f-aca5-62333a5b5ccc"", ""order_type"": -1, ""price"": 108, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:21.840192+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282008.293042
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,c4409e35-3ae4-4d06-9f0f-3c2b0f2218a4,executed,1,0.0,108.0,2026-02-16T22:46:48.273322+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:48.296631+00:00"", ""id"": ""c4409e35-3ae4-4d06-9f0f-3c2b0f2218a4"", ""order_type"": 1, ""price"": 108, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:48.273322+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282008.300065
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,d2961293-5d83-4715-ad97-103a48940e4a,active,-1,1.0,112.0,2026-02-16T22:46:49.912717+00:00,"{""amount"": 1, ""id"": ""d2961293-5d83-4715-ad97-103a48940e4a"", ""order_type"": -1, ""price"": 112, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:49.912717+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282009.916633
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,f9c452f0-a7f9-403f-acd8-fe92db85ef3f,active,-1,1.0,108.0,2026-02-16T22:46:56.482023+00:00,"{""amount"": 1, ""id"": ""f9c452f0-a7f9-403f-acd8-fe92db85ef3f"", ""order_type"": -1, ""price"": 108, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:56.482023+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282016.490507
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,80e59803-593f-4fb1-8cf9-2eafc5e003f3,active,-1,1.0,96.0,2026-02-16T22:46:56.903723+00:00,"{""amount"": 1, ""id"": ""80e59803-593f-4fb1-8cf9-2eafc5e003f3"", ""order_type"": -1, ""price"": 96, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:56.903723+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282016.907419
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,80e59803-593f-4fb1-8cf9-2eafc5e003f3,executed,-1,0.0,96.0,2026-02-16T22:46:56.903723+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:56.919503+00:00"", ""id"": ""80e59803-593f-4fb1-8cf9-2eafc5e003f3"", ""order_type"": -1, ""price"": 96, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:56.903723+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282016.923045
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,aed91f94-f2ae-401c-aea3-b3dba09ac6a9,executed,1,0.0,96.0,2026-02-16T22:46:35.754183+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:56.926335+00:00"", ""id"": ""aed91f94-f2ae-401c-aea3-b3dba09ac6a9"", ""order_type"": 1, ""price"": 96, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:35.754183+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282016.9296
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,6b8770ba-1aac-4843-b579-f715af8ccbac,active,-1,1.0,95.0,2026-02-16T22:47:00.157735+00:00,"{""amount"": 1, ""id"": ""6b8770ba-1aac-4843-b579-f715af8ccbac"", ""order_type"": -1, ""price"": 95, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:47:00.157735+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282020.172931
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,6b8770ba-1aac-4843-b579-f715af8ccbac,executed,-1,0.0,95.0,2026-02-16T22:47:00.157735+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:47:00.186879+00:00"", ""id"": ""6b8770ba-1aac-4843-b579-f715af8ccbac"", ""order_type"": -1, ""price"": 95, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:47:00.157735+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282020.193572
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,c5c16bca-a93e-439d-b80a-bdad61cfe635,executed,1,0.0,95.0,2026-02-16T22:46:37.047727+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:47:00.197167+00:00"", ""id"": ""c5c16bca-a93e-439d-b80a-bdad61cfe635"", ""order_type"": 1, ""price"": 95, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:37.047727+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282020.201338
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,2923549a-aab0-4b32-87d2-6a934fb9cd60,active,1,1.0,108.0,2026-02-16T22:47:01.459801+00:00,"{""amount"": 1, ""id"": ""2923549a-aab0-4b32-87d2-6a934fb9cd60"", ""order_type"": 1, ""price"": 108, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:47:01.459801+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282021.46367
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,1856832d-4814-4051-b4bc-1e4780e07ec5,executed,-1,0.0,108.0,2026-02-16T22:46:00.605866+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:47:01.473818+00:00"", ""id"": ""1856832d-4814-4051-b4bc-1e4780e07ec5"", ""order_type"": -1, ""price"": 108, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:00.605866+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282021.477482
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,2923549a-aab0-4b32-87d2-6a934fb9cd60,executed,1,0.0,108.0,2026-02-16T22:47:01.459801+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:47:01.488152+00:00"", ""id"": ""2923549a-aab0-4b32-87d2-6a934fb9cd60"", ""order_type"": 1, ""price"": 108, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:47:01.459801+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282021.491453
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,aa7003f1-d291-4c02-b3c6-2ec1933dade5,active,-1,1.0,109.0,2026-02-16T22:47:01.914116+00:00,"{""amount"": 1, ""id"": ""aa7003f1-d291-4c02-b3c6-2ec1933dade5"", ""order_type"": -1, ""price"": 109, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:47:01.914116+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282021.920402
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,20b7991b-4096-477c-b12b-87daa6791984,active,-1,1.0,94.0,2026-02-16T22:47:02.675872+00:00,"{""amount"": 1, ""id"": ""20b7991b-4096-477c-b12b-87daa6791984"", ""order_type"": -1, ""price"": 94, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:47:02.675872+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282022.679848
